time_s,freq_shift_n1_Hz,freq_shift_n3_Hz,freq_shift_n5_Hz,freq_shift_n7_Hz,time_min
1705,-86.7543782789813,-273.6536317243031,-486.1981672757948,-717.0343406083562,28.416666666666668
1706,-86.66756121801907,-274.20402329499507,-485.5240132670541,-716.7533872509396,28.433333333333334
1707,-86.15821271280348,-275.4917857288439,-486.9035120783747,-717.9152121723373,28.45
1708,-87.11358818811948,-273.47948832900977,-486.82231354401654,-716.4962347628164,28.466666666666665
1709,-86.78223202334416,-274.9055983546176,-484.91911587337256,-714.444430458748,28.483333333333334
1710,-87.13235155976801,-274.62830081675213,-484.9933669014654,-716.664301111726,28.5
1711,-86.59074819119314,-274.766584702276,-486.1213472068059,-717.9642425120385,28.516666666666666
1712,-87.08732379556024,-274.5558095108821,-486.46171366811257,-716.7889095110419,28.533333333333335
1713,-87.57808713059595,-275.8833398916027,-485.6172962865875,-716.4744052368244,28.55
1714,-86.83383245828269,-274.0143335049208,-486.5667601784812,-717.0763151799001,28.566666666666666
1715,-87.27008325822484,-275.07744441972403,-487.06501964856,-716.8520482025091,28.583333333333332
1716,-87.6309387440667,-274.9950461997973,-486.63909551254335,-718.7307830458519,28.6
1717,-87.69973030015731,-275.17712931352395,-485.08548324927824,-716.222833137017,28.616666666666667
1718,-87.34301133058625,-274.56911826818356,-486.9934141875129,-717.4038397876402,28.633333333333333
1719,-87.03501290835248,-276.22617222050155,-486.6740853263903,-717.4854904667468,28.65
1720,-87.74074720920345,-275.62766723185024,-486.9492264364921,-718.9771730258722,28.666666666666668
1721,-86.8515839637012,-275.83231401071953,-486.94941299524646,-718.05637263121,28.683333333333334
1722,-86.54894655541364,-274.9020963520981,-487.24372546424263,-716.6385053535867,28.7
1723,-87.42579725458373,-276.14157089408036,-485.4439570059617,-716.9861486181501,28.716666666666665
1724,-86.8474641345913,-276.156791379275,-487.9017602655291,-716.6611307250255,28.733333333333334
1725,-87.34881454953951,-275.0710623225995,-484.95245075113473,-717.1882814144898,28.75
1726,-87.17052819350201,-274.8037436063588,-484.62538101041787,-717.3900591714633,28.766666666666666
1727,-87.84064026552912,-275.4915581185278,-486.4052117514723,-718.8702093725936,28.783333333333335
1728,-87.22964707578399,-276.1933050176873,-486.2447518356281,-720.281035330034,28.8
1729,-87.23419716596982,-276.0492235171213,-486.0325767588829,-715.760873428802,28.816666666666666
1730,-87.77035328467458,-274.7558991696899,-486.261831076816,-717.780822900148,28.833333333333332
1731,-87.10696270241701,-275.27773893276446,-486.4805546929192,-716.2774964007756,28.85
1732,-87.29487918558449,-274.51234458995924,-486.5763797142045,-719.0864818105273,28.866666666666667
1733,-88.34955209389965,-275.40237261331606,-485.79188001124015,-718.939096888921,28.883333333333333
1734,-87.17892032885405,-275.5814074676667,-486.8622189534267,-718.7885842303488,28.9
1735,-87.40604645113308,-275.59210019941247,-487.0699385927835,-716.3536616474746,28.916666666666668
1736,-87.33234248833836,-274.7815099146291,-485.4630216072691,-717.952300884489,28.933333333333334
1737,-87.00910957285531,-276.49037714931836,-485.779143242901,-718.6401554750445,28.95
1738,-87.25863021554417,-274.8598751418286,-485.8289888862648,-719.1844589301166,28.966666666666665
1739,-87.75239224334517,-276.1151676512747,-486.58432515263127,-718.0425522504838,28.983333333333334
1740,-87.1661033842527,-274.86415012021666,-486.56599816034594,-717.7041063010847,29.0
1741,-87.52982571456909,-275.57875136101524,-486.44378254841456,-719.5249563227397,29.016666666666666
1742,-87.04721634810659,-274.4637716830567,-486.3938052462309,-716.8829820899737,29.033333333333335
1743,-87.32688976165359,-276.4965218720372,-486.96005577957806,-717.217807810101,29.05
1744,-87.32336159871565,-275.06894568158043,-485.90315211962496,-718.0067020392391,29.066666666666666
1745,-87.08062866686603,-275.104114051105,-486.765451223215,-720.5413500416446,29.083333333333332
1746,-87.23121205717112,-276.49772664077074,-486.2177560847822,-717.9343867739381,29.1
1747,-87.12422986828584,-276.02753191742835,-485.7536208662351,-717.7371441299069,29.116666666666667
1748,-87.63705862452859,-275.69011464483276,-487.3906481902628,-718.0445392215779,29.133333333333333
1749,-87.05777692351046,-275.1888208090639,-487.25514652062344,-718.785593688604,29.15
1750,-86.8775213526402,-274.46487984663054,-486.6744832857624,-716.6207306565934,29.166666666666668
1751,-86.75721883706962,-275.0202467270804,-486.3078065770792,-719.0272608300176,29.183333333333334
1752,-87.6512876036189,-275.14385128567017,-489.3099545746103,-717.5902041133309,29.2
1753,-86.8410713773193,-276.60071096280626,-487.78385744105765,-716.8684541694333,29.216666666666665
1754,-87.60077448843376,-275.04702297400695,-487.04687969918166,-719.6380708613211,29.233333333333334
1755,-86.84339023122429,-274.9150192673945,-485.1452572189095,-719.0807803952828,29.25
1756,-87.17622032279417,-276.0066567314591,-487.39192486603866,-720.0354455241613,29.266666666666666
1757,-87.184718368001,-275.5946827202907,-485.9886618556675,-719.4279305183614,29.283333333333335
1758,-86.900585838849,-274.7844098433752,-484.96194059095785,-718.3589058260517,29.3
1759,-86.62511668917422,-273.9736465137207,-486.2074395149549,-716.3975957393527,29.316666666666666
1760,-87.19344277193102,-276.30164932663587,-487.1335739021205,-719.8056406691103,29.333333333333332
1761,-87.14509068179254,-275.18516697261475,-485.9477829758593,-717.8045418600038,29.35
1762,-86.94020435749648,-276.3921964742188,-486.1409334574539,-716.547387528859,29.366666666666667
1763,-87.04312891131809,-275.02502799349423,-486.2177482540566,-717.5471392072022,29.383333333333333
1764,-86.55896841617587,-274.42821941399916,-486.7346061025492,-716.5523133001327,29.4
1765,-86.97448565837975,-275.88140446617933,-487.4139408524736,-717.0724117938759,29.416666666666668
1766,-87.75397771648305,-275.81864194575456,-487.0168936186562,-720.3416007054224,29.433333333333334
1767,-86.72806117563142,-276.167506223258,-487.2155161825748,-719.1653550173235,29.45
1768,-87.35694364208739,-275.76904165408524,-486.4175150708094,-718.4344904544354,29.466666666666665
1769,-87.31521854052917,-274.7017113653602,-486.1454098682961,-717.7727952121929,29.483333333333334
1770,-87.69271590315184,-275.6059028924428,-486.9518916935375,-719.8604512440988,29.5
1771,-87.23558049460928,-276.09099946189286,-487.2639172334145,-718.1647456808911,29.516666666666666
1772,-87.13808778701767,-275.3901108574293,-488.2699880024691,-719.5148757751825,29.533333333333335
1773,-87.4245735852682,-275.02748845910855,-486.8316213394701,-720.0741018672238,29.55
1774,-87.96427984057807,-274.86091270425277,-487.35085840177635,-719.2815922854761,29.566666666666666
1775,-86.81757939666744,-276.7711910163638,-486.38616170655376,-718.3034127857212,29.583333333333332
1776,-87.25628584716047,-274.3151895981349,-486.2135972021799,-720.7022363796124,29.6
1777,-86.82960985119925,-275.80332764809265,-486.4263173819182,-720.6819761433912,29.616666666666667
1778,-87.71854342061536,-276.1082586827554,-486.6929352859469,-716.7235266029054,29.633333333333333
1779,-87.2166985084379,-274.7822063514304,-487.56898985787,-718.5806294986271,29.65
1780,-87.36951857296786,-276.18340653269297,-485.9955207861273,-717.1227836093395,29.666666666666668
1781,-87.15902286831387,-276.2652224102589,-486.8018691784549,-718.8423579896875,29.683333333333334
1782,-87.0303214079276,-275.5883601760907,-484.7378959104739,-719.3950024444966,29.7
1783,-87.06472398971198,-274.8786505501189,-486.937679118026,-718.1047340254156,29.716666666666665
1784,-87.60617139595354,-276.0882122874874,-487.8243161729062,-719.0126091534239,29.733333333333334
1785,-86.70897170875749,-275.92040337910794,-486.6944078146191,-718.7423734080392,29.75
1786,-87.23714362305313,-275.48556515139626,-488.36204117568667,-716.2779714040254,29.766666666666666
1787,-87.38329354041878,-276.35421886550654,-485.44398793676964,-719.6119626274435,29.783333333333335
1788,-86.95582044406733,-275.58124204926787,-487.35264934672796,-719.1992394882311,29.8
1789,-87.39587842750264,-274.9935359538666,-485.7639900439255,-718.0363784219551,29.816666666666666
1790,-87.22962266192754,-274.6740146121277,-487.0940445611509,-717.8999971371013,29.833333333333332
1791,-87.3216018441079,-276.03852039807055,-487.9196588681732,-716.7432122873884,29.85
1792,-88.08087885593456,-276.62118677299,-486.68767335909365,-718.2347549951279,29.866666666666667
1793,-87.08862412254042,-276.26915131853264,-487.8796563678179,-719.486124082568,29.883333333333333
1794,-87.15324648783894,-275.7116242546575,-487.66282609636534,-719.6889698958424,29.9
1795,-86.88929265187463,-276.33219953380376,-485.83422851839885,-717.9398902746432,29.916666666666668
1796,-86.97471438760083,-275.8753999535612,-486.7798737692754,-719.910580972115,29.933333333333334
1797,-86.86602600687443,-275.6912811740845,-483.7758250071324,-718.277157982894,29.95
1798,-87.38491759696055,-275.92631405615106,-486.005369777022,-719.151256031627,29.966666666666665
1799,-87.53139943997284,-275.9043650758855,-487.13810770663207,-719.6374342263667,29.983333333333334
1800,-87.43213937900026,-276.6371243808225,-486.14327737148574,-721.3565005963791,30.0
1801,-87.30885765443885,-274.44345319288954,-486.1884213763228,-717.6820174950416,30.016666666666666
1802,-86.56764023917776,-273.7727616771857,-484.7682526319222,-715.8936986253126,30.033333333333335
1803,-86.7996450202077,-272.8389733468573,-481.9735825211637,-709.9402005195711,30.05
1804,-86.69969621259361,-271.80238512715374,-480.17074979397796,-708.2520788407852,30.066666666666666
1805,-85.76655935472537,-270.70513375772373,-477.99814741828266,-707.4243872262122,30.083333333333332
1806,-85.3925660149269,-270.32936459676097,-477.32357450509613,-704.874175210064,30.1
1807,-85.57914935175684,-269.6056775571958,-477.054624528993,-702.4485240475353,30.116666666666667
1808,-85.19602308270028,-268.0492877017657,-473.52893026887807,-700.6224929913943,30.133333333333333
1809,-84.54377006840176,-267.21252200373283,-473.65580155213877,-695.7341896993863,30.15
1810,-83.74997795733134,-267.4552195917984,-470.09670625094185,-695.8234892739412,30.166666666666668
1811,-84.19145210841897,-266.21033892110836,-471.3190388921199,-693.9019701705527,30.183333333333334
1812,-84.02059227349196,-265.3994322133138,-468.5152980879059,-691.4309967456014,30.2
1813,-83.89145660464538,-265.04056090492026,-467.5455287546265,-687.5636957176038,30.216666666666665
1814,-83.68407812333824,-264.00331499698063,-466.04411030065876,-689.2841519374565,30.233333333333334
1815,-83.19774179615837,-264.04602567746076,-465.75143358425527,-686.5251582012476,30.25
1816,-83.09165923462811,-262.67327891809066,-463.2202718224766,-684.213011640503,30.266666666666666
1817,-82.56023347377936,-261.5962541564479,-463.4160424182721,-681.7563130363499,30.283333333333335
1818,-82.46349449837999,-260.6222764522566,-460.8128999479712,-680.4599602083487,30.3
1819,-82.51298277994748,-260.33294469891024,-459.3836818056761,-679.1715817297882,30.316666666666666
1820,-81.73818979139988,-259.90601617943884,-458.9086954715964,-678.3812243858102,30.333333333333332
1821,-82.21965699176579,-259.08716666594313,-456.78688571682045,-676.8173207847019,30.35
1822,-82.52019682558041,-258.61462910519907,-456.57427559007164,-674.5838200500822,30.366666666666667
1823,-81.64403688393449,-258.13115657699547,-455.5289339109226,-674.720017758386,30.383333333333333
1824,-81.90611863220981,-258.0985121452952,-454.73025800197115,-672.8626094017736,30.4
1825,-81.3362783817247,-256.89503352839216,-454.13685505448746,-671.1785746335964,30.416666666666668
1826,-80.8589262384204,-255.33684775536804,-452.46207545041415,-669.2053407084746,30.433333333333334
1827,-81.43068864178231,-257.72795691679283,-452.0427140007953,-668.8396400486123,30.45
1828,-80.25376398820622,-255.69479201604642,-451.06274624120084,-667.2395788278309,30.466666666666665
1829,-80.89143936643049,-254.93135568684968,-448.7609759983694,-663.9609224180913,30.483333333333334
1830,-81.17745680995415,-255.2663763115231,-448.82760710009956,-664.0764173565876,30.5
1831,-80.32548426036738,-254.28689984270767,-447.9710826353591,-661.6324559414506,30.516666666666666
1832,-79.8422184966142,-253.66598559674827,-448.8118282791523,-662.6067306284955,30.533333333333335
1833,-80.32367662346266,-253.8140774875859,-447.8277306685067,-658.2975581214571,30.55
1834,-80.50873194581396,-252.0287667780681,-446.2465441289343,-659.8314750511514,30.566666666666666
1835,-78.90596276181763,-252.14941321654172,-446.3970986077543,-658.7446459924365,30.583333333333332
1836,-79.87391520587907,-251.3297941252985,-443.96132025337573,-656.7557325455551,30.6
1837,-79.70996124451263,-252.92711987845502,-444.70476463146065,-652.9911612418474,30.616666666666667
1838,-79.21360090079541,-249.81327364847206,-442.54816099011254,-655.5790653469091,30.633333333333333
1839,-79.41580767484243,-250.80059458018522,-442.05006705144643,-652.7864820004692,30.65
1840,-79.53636494717799,-249.71540487417,-442.9898911359914,-652.2583843371268,30.666666666666668
1841,-78.8331816291512,-249.33628336486484,-441.52796843899813,-651.8989053785178,30.683333333333334
1842,-78.82535304873605,-249.33191680437267,-440.6151225667585,-651.1318895887966,30.7
1843,-79.53076241851868,-249.1680817046769,-441.06703896751327,-649.0816181223967,30.716666666666665
1844,-79.01653704661308,-249.2899516014557,-439.0183070109106,-648.835134710589,30.733333333333334
1845,-78.79629190914795,-248.5472771172412,-441.17159105657674,-647.8177647502218,30.75
1846,-78.99365643847116,-248.03260430176977,-438.4817404873586,-647.0917998986304,30.766666666666666
1847,-78.56026858873416,-247.8961893527522,-437.02855856643475,-646.43122290791,30.783333333333335
1848,-79.09682304605384,-247.28496714881328,-436.9323111537811,-647.1647559848307,30.8
1849,-78.65382867974019,-247.82416232073012,-435.4569625592165,-645.3636603596088,30.816666666666666
1850,-78.26905312770566,-247.97537299786248,-435.8770951183239,-642.615759276728,30.833333333333332
1851,-78.13467304895981,-247.08228373986404,-436.16967665514267,-644.3097196723378,30.85
1852,-77.48280308923452,-246.69603703407205,-434.23591967197564,-643.7873151605512,30.866666666666667
1853,-78.53868901165579,-245.27465421053324,-436.07402088766025,-640.6987184357693,30.883333333333333
1854,-77.92441869968101,-245.4558529902428,-434.6115670225402,-641.926338997806,30.9
1855,-77.77110123163344,-244.91263346195382,-433.6551244155523,-640.2149110320996,30.916666666666668
1856,-77.51691241747238,-245.09993729356162,-433.3524524396437,-639.4291710341554,30.933333333333334
1857,-77.14195546579074,-244.64715986876044,-433.7721686062475,-638.1301494953668,30.95
1858,-77.74380328502414,-244.37537581093213,-431.36382953326626,-638.2521751364378,30.966666666666665
1859,-77.12087381083009,-244.30657165805985,-433.29442526167594,-638.084423577654,30.983333333333334
1860,-77.66096754513991,-245.03270198969858,-431.6046860615803,-636.6887734565624,31.0
1861,-77.4006754463851,-244.72564942109688,-431.81200535937637,-637.1039383672974,31.016666666666666
1862,-77.5349671100231,-243.99518874602222,-431.24914681193775,-636.7188475339209,31.033333333333335
1863,-76.81938237610144,-243.85010772875256,-430.49335480566924,-635.8563686581213,31.05
1864,-77.60212274915209,-242.89754750407667,-430.80058579080344,-634.6606768686969,31.066666666666666
1865,-77.44945071506456,-242.5185232671725,-430.41781263999775,-634.8432192044518,31.083333333333332
1866,-76.34014668912796,-243.0849367355034,-429.5530086621439,-632.083217219665,31.1
1867,-77.00881731243048,-242.74605935161145,-429.398853221166,-634.3307104081657,31.116666666666667
1868,-76.89056933854552,-242.66938087333,-429.5142396448375,-632.3299982280462,31.133333333333333
1869,-77.44387603049353,-243.51170759907433,-427.7644165895732,-633.0763066591817,31.15
1870,-76.64953226066768,-242.283959651142,-427.7808325940683,-632.7705620113837,31.166666666666668
1871,-76.87648879931702,-243.4684619047376,-427.57254505740497,-632.5365447889731,31.183333333333334
1872,-76.66354972244675,-241.85164835687445,-427.57349913228046,-632.1465330765303,31.2
1873,-76.38901088113583,-243.49736491351098,-426.99679482754726,-631.1913639600374,31.216666666666665
1874,-76.85845593274473,-241.74553834593326,-426.0142925557739,-630.1938862930348,31.233333333333334
1875,-76.64785128616026,-241.91784449874947,-424.9639005169932,-630.6018262446829,31.25
1876,-76.16578949349211,-241.3914437338847,-427.3979986751101,-630.3954532510932,31.266666666666666
1877,-76.1818113894843,-241.65915162185524,-425.1479085373219,-630.9344068417391,31.283333333333335
1878,-76.1834183617421,-239.9813917767245,-426.6411684039223,-629.530348295881,31.3
1879,-76.0528063594835,-240.7215169512728,-426.69720093957557,-628.7624379817519,31.316666666666666
1880,-76.2164147799393,-241.10646959066676,-424.6149915246159,-628.1134578048889,31.333333333333332
1881,-75.49107745819377,-239.01962981372603,-424.7476677773209,-629.1930526872679,31.35
1882,-76.52536318831365,-240.5211117813663,-425.69072471118943,-628.1029259826076,31.366666666666667
1883,-75.60298085330571,-240.69740190519803,-424.62781197156283,-628.0846854677628,31.383333333333333
1884,-75.85828995890965,-239.746492556216,-424.6787928985705,-626.9321219227669,31.4
1885,-76.56422833350612,-240.6130649754983,-423.3655421379645,-625.8649404075188,31.416666666666668
1886,-76.08596887928506,-239.18885275418967,-422.3313443442855,-626.5794050532465,31.433333333333334
1887,-76.40440151003033,-238.67608208501682,-422.6994965510994,-626.7787274976957,31.45
1888,-75.31654373833159,-239.9757915484877,-423.9903959431617,-625.393175798576,31.466666666666665
1889,-76.16540006315572,-239.7973797223366,-423.4087083543206,-624.8134191253755,31.483333333333334
1890,-76.12973949689889,-239.68740136432555,-423.17495380627423,-625.82370770726,31.5
1891,-75.66771925797856,-240.0267511672825,-422.04657610500846,-625.6397878237955,31.516666666666666
1892,-75.66066539405485,-239.2800036711661,-423.2952625833678,-625.6227398752917,31.533333333333335
1893,-76.21491427804348,-238.97634183706438,-422.44480433626666,-624.792812765276,31.55
1894,-75.78940473337309,-240.18641142055017,-421.53073057163925,-624.2958599068103,31.566666666666666
1895,-75.82488806724672,-238.64432300838726,-422.18203004781816,-622.8608879948385,31.583333333333332
1896,-75.51832904493831,-238.6541857016067,-421.70684347265285,-623.6574569542521,31.6
1897,-75.42765058369393,-238.6549635374402,-420.6446106194696,-622.1083708189268,31.616666666666667
1898,-75.86656666303297,-238.54279525316244,-420.71023261767044,-622.7160830498362,31.633333333333333
1899,-75.57212327139982,-239.07662332000604,-420.4800598167524,-623.464899180621,31.65
1900,-75.5583459788782,-239.27204884808333,-421.5063733583093,-623.3907741753867,31.666666666666668
1901,-75.92285635678347,-238.1749120224727,-420.54959219553547,-621.2329176008598,31.683333333333334
1902,-75.17176981736961,-238.07481897416304,-421.87701547766346,-623.4604424749341,31.7
1903,-75.81051851575064,-239.36214165746088,-420.6471021791216,-621.4072872377261,31.716666666666665
1904,-75.41072825937223,-238.02496576637708,-421.59501042525045,-621.1153424804511,31.733333333333334
1905,-74.86597303842338,-238.44000274731042,-421.01677552936053,-620.3853606281847,31.75
1906,-74.98106155437455,-237.1218396061335,-420.28462085491503,-622.6466424420574,31.766666666666666
1907,-76.09861161691316,-238.18032324437434,-421.98784521199957,-619.7441971799158,31.783333333333335
1908,-75.57779138406083,-238.58932002127665,-418.5124933563205,-619.6103643659915,31.8
1909,-75.27808821596354,-237.83128329604827,-420.72340390654625,-622.001999668763,31.816666666666666
1910,-74.99569051818804,-237.34382016638827,-420.2378568792676,-620.9652006975217,31.833333333333332
1911,-75.34025799111053,-237.6167927249294,-420.97397532064986,-620.6003164585526,31.85
1912,-75.80890733368138,-239.66499332971733,-419.933070424151,-619.4782425510401,31.866666666666667
1913,-74.47882832291819,-237.38633333925023,-419.413809883343,-620.6645814080582,31.883333333333333
1914,-76.12605560813687,-237.06575507036897,-420.0805172331344,-621.5859169457838,31.9
1915,-74.69003526953712,-236.65571728540334,-420.1578163624822,-621.1945270676695,31.916666666666668
1916,-74.85704007239502,-237.69471665492614,-421.26603600301047,-619.6496206180716,31.933333333333334
1917,-75.14691965394468,-238.40429888251336,-420.13821726452994,-618.8834571411007,31.95
1918,-75.1853027436329,-236.4560209570701,-418.3335548654964,-620.6094460802911,31.966666666666665
1919,-75.09766278653342,-238.34661315022834,-419.4889390763765,-619.9838676447058,31.983333333333334
1920,-75.20548263528747,-236.44998499372477,-420.158464385386,-618.7590670364785,32.0
1921,-75.64829105383598,-238.03727096893732,-418.57190695755276,-618.7095875258076,32.016666666666666
1922,-75.33638631985197,-237.72056522075832,-420.062586052351,-619.4881260297424,32.03333333333333
1923,-74.54585297113375,-237.83368468692115,-418.4456010318951,-619.5990267504461,32.05
1924,-74.86956393837843,-238.33107311116282,-418.30266266861094,-618.4698262551842,32.06666666666667
1925,-75.51992550785354,-238.76286587998564,-419.5147052943247,-616.8970680578674,32.083333333333336
1926,-74.4799604601219,-237.08634052441232,-419.78239877257664,-617.1370110648924,32.1
1927,-75.10800296383682,-237.73922294388166,-419.1857942985891,-618.2767043919492,32.11666666666667
1928,-74.6579624706732,-235.91919217973074,-418.74869067810755,-617.4655864172082,32.13333333333333
1929,-75.53992683700795,-235.27151833002858,-418.9017893320381,-618.3696851152109,32.15
1930,-75.26386404616031,-236.27690727660107,-417.4505028714463,-617.2393195798816,32.166666666666664
1931,-75.48841923941401,-237.9483113562552,-419.17092463868187,-618.7125539418707,32.18333333333333
1932,-75.41435326237479,-236.99871101334355,-417.6848630995445,-617.2284783646967,32.2
1933,-75.21869302673554,-236.97231842668558,-417.331945592685,-619.2942388994318,32.21666666666667
1934,-75.29299491195562,-237.1125650760198,-416.77177746524944,-615.9747157810859,32.233333333333334
1935,-75.09754529301819,-236.6275784083398,-417.99348928025154,-617.8327979270658,32.25
1936,-74.39656846212146,-236.5600337500354,-419.2626068877613,-615.9832833826157,32.266666666666666
1937,-75.69532853024656,-236.55079276196926,-417.7336037213736,-617.7561551973515,32.28333333333333
1938,-74.76145831932809,-235.44517515234824,-418.81440134759663,-613.8467308581074,32.3
1939,-75.0008428814426,-236.13274113063227,-417.7780155385815,-616.8521081351664,32.31666666666667
1940,-74.95530964311286,-236.0227159419499,-417.78428875344275,-618.7737285045714,32.333333333333336
1941,-75.83328838214042,-236.73614628664052,-417.0349625681821,-617.3439932759322,32.35
1942,-75.53120930346525,-236.57897331781058,-418.7819107703544,-616.8515016993712,32.36666666666667
1943,-74.87561057051671,-236.10812435160778,-418.01597433615143,-617.3707641747706,32.38333333333333
1944,-74.9105736908108,-236.62270225265968,-416.8013016382908,-616.3947054331117,32.4
1945,-74.8690262997431,-236.01576546767126,-417.0755689743099,-616.3594258229462,32.416666666666664
1946,-74.7551808417341,-236.53094920009787,-416.27963446729484,-615.8205983550365,32.43333333333333
1947,-75.10715792815807,-235.31469089208176,-417.42185740575377,-616.9636569528274,32.45
1948,-74.78654588447691,-236.10329139873593,-415.8904427728881,-615.8281260354714,32.46666666666667
1949,-74.82357859413814,-237.2721397655705,-417.2324389585535,-615.6134155592338,32.483333333333334
1950,-75.42154168995667,-236.21476763090138,-417.8335921645209,-616.9455406680943,32.5
1951,-74.51967222592882,-235.99733885754026,-416.0108704886728,-615.6559628669855,32.516666666666666
1952,-75.34424083319742,-236.35334399051254,-417.5509300417056,-616.4552604544605,32.53333333333333
1953,-74.91403757272195,-237.59644562926712,-417.42364538421907,-615.3972948048577,32.55
1954,-74.88736517150338,-235.62124793647544,-417.72672365975365,-615.1558567269744,32.56666666666667
1955,-75.01364277645831,-236.12754450901485,-416.03953330676615,-615.9673114549341,32.583333333333336
1956,-73.99720628518,-235.48876325926324,-416.6544061488561,-618.075342526807,32.6
1957,-75.65899471650044,-235.8154073003081,-416.22171142389254,-615.0661259774707,32.61666666666667
1958,-74.58240263872703,-235.81206347500276,-415.44457773102573,-615.8657094155599,32.63333333333333
1959,-75.24745933252532,-235.74291880777434,-414.5359302964196,-615.6950905553203,32.65
1960,-74.4627531385201,-236.88861821451286,-417.51243471093886,-613.8404444401887,32.666666666666664
1961,-74.00661379284064,-237.30278255921394,-417.992595384928,-616.7228269585987,32.68333333333333
1962,-74.3231996389872,-237.07985273738717,-416.9795026488245,-615.5879375612445,32.7
1963,-75.07360018654387,-236.72549378206625,-417.3849524958213,-615.8752963987404,32.71666666666667
1964,-74.84143028970696,-235.53976897768842,-416.01120879692286,-615.2818411469847,32.733333333333334
1965,-74.97528710253249,-235.68912552910814,-417.1361240631083,-615.3419403676147,32.75
1966,-74.55384935439649,-236.0702028873745,-416.92166556715154,-615.6992702432822,32.766666666666666
1967,-74.35218080623557,-235.54405871941265,-417.2548223470264,-614.9894649449762,32.78333333333333
1968,-74.2390096833522,-236.53674746464318,-417.20117267073243,-614.9056925157231,32.8
1969,-75.05748954173143,-236.21762988378515,-416.64041757198845,-616.0180560746641,32.81666666666667
1970,-74.9047273436418,-236.0317843502448,-415.8847718304104,-615.7643564019211,32.833333333333336
1971,-74.9973518388879,-236.08643106218847,-417.42595644339576,-613.2048890225249,32.85
1972,-74.21193122135752,-236.42316666872298,-415.7220232957177,-615.5973595025156,32.86666666666667
1973,-74.67562964667374,-235.33108597659214,-417.0881480950118,-614.8203722716091,32.88333333333333
1974,-75.39263657458568,-235.37679445184827,-417.2118733850575,-613.8629325618579,32.9
1975,-74.55708909829588,-235.92201601582448,-416.50380596934053,-616.0171787803971,32.916666666666664
1976,-74.92439783989612,-234.250040376049,-418.25854223253515,-617.4022221907751,32.93333333333333
1977,-74.95502885998202,-236.29769380167772,-417.0409674341693,-615.1809474571617,32.95
1978,-74.82757568557119,-236.0113969248557,-416.797427264042,-615.0816493318378,32.96666666666667
1979,-74.89096655822537,-235.49502405083874,-415.8320972724653,-614.3166211222904,32.983333333333334
1980,-74.79100276388529,-236.97732129254106,-415.85217610109993,-612.9885384547803,33.0
1981,-74.61233348766284,-235.87016161987162,-417.12088866969407,-616.0849041108698,33.016666666666666
1982,-76.12608044108028,-237.18646651835405,-417.67440617366515,-618.2599269372797,33.03333333333333
1983,-75.59133283043204,-237.96589604996126,-419.7940243597661,-621.2115996877203,33.05
1984,-76.09848001745362,-239.87392320069955,-422.0147460884212,-621.5614176207275,33.06666666666667
1985,-75.74688981323284,-240.88081081628926,-423.52243825848973,-625.633183841797,33.083333333333336
1986,-76.55719675840852,-240.20278539785895,-422.25466762637865,-627.9820907158694,33.1
1987,-76.3305082940797,-241.74984941652608,-426.747106821746,-629.5840677851905,33.11666666666667
1988,-77.20271111110905,-242.79742438212148,-428.7573656204015,-632.7104231938947,33.13333333333333
1989,-77.12892744763599,-244.3147203290352,-428.9657993937002,-634.16904812233,33.15
1990,-76.67938861493549,-245.24424435502078,-430.94789897417985,-637.6000407445058,33.166666666666664
1991,-77.75958544944473,-244.6016101920105,-433.7714665406483,-639.0995292454547,33.18333333333333
1992,-78.04220495113265,-245.78730847682115,-434.23486208821447,-640.7607774835611,33.2
1993,-77.9467291955223,-246.40246879750984,-434.83278959607395,-643.9804049985811,33.21666666666667
1994,-78.57082803179334,-247.49794753994956,-436.5019149608664,-642.5031973614153,33.233333333333334
1995,-78.6293265855815,-247.64261697033203,-438.69258390779055,-645.9189848137554,33.25
1996,-78.84547303038994,-246.97253483751692,-438.5523455447498,-649.1645193552107,33.266666666666666
1997,-79.23784799994002,-248.67341630795326,-438.12787132982976,-647.5141806241577,33.28333333333333
1998,-79.26354507563984,-248.9532890166576,-439.7259047782462,-649.4354822782068,33.3
1999,-79.73422629404686,-250.2091254346977,-442.56010415336345,-654.076709998831,33.31666666666667
2000,-79.81638773656616,-251.6850918953122,-440.99389758104525,-652.5267549128013,33.333333333333336
2001,-81.0351894206116,-251.33747929737186,-445.28745328399066,-656.7487392766277,33.35
2002,-79.88069447605989,-250.93140319037002,-444.0093693594774,-658.7635368796173,33.36666666666667
2003,-80.35049038197535,-253.05336607157741,-447.0273174622731,-659.1880017015108,33.38333333333333
2004,-80.26355381120025,-253.39220932363304,-447.3933819929971,-662.3439487805305,33.4
2005,-80.77028278015779,-252.757046708445,-449.07928037617836,-663.3890843492418,33.416666666666664
2006,-80.92440391027588,-254.13132765904334,-449.1622033622979,-664.4218346251777,33.43333333333333
2007,-81.28598661207386,-255.75539566408523,-448.92520214610175,-663.3671823260937,33.45
2008,-80.84111748009491,-256.64722119307004,-451.45250066653773,-667.437180245269,33.46666666666667
2009,-81.25724043693009,-255.98490633125385,-451.7675046718718,-667.7475535148938,33.483333333333334
2010,-81.65411462583262,-255.12199410637203,-452.6308537279053,-668.7763930266927,33.5
